ds,y,volume,rsi,ema_9,ema_21,macd,macd_signal
2022-07-21,124.63,60239892,78.21691176470588,117.16381587156589,114.62340215096275,1.5561478032128946,-0.08871619492416799
2022-07-22,122.42,51463797,70.41269841269842,118.21505269725273,115.3321837736025,1.946524485572283,0.3183319411751222
2022-07-25,121.14,50221259,63.24549237170597,118.80004215780218,115.86016706691136,2.1280842853060307,0.680282410001304
2022-07-26,114.81,67075064,50.69889341875365,118.00203372624175,115.76469733355577,1.7411230539258469,0.8924505387862126
2022-07-27,120.97,61582015,56.02597402597403,118.5956269809934,116.23790666686888,1.9095024532271339,1.0958609216743969
2022-07-28,122.28,82245543,58.63659661711942,119.33250158479473,116.78718787897171,2.1241643477996206,1.3015216068994417
2022-07-29,134.95,148892889,74.21711899791231,122.45600126783579,118.438352617247,3.2788519934299245,1.6969876842055385
2022-08-01,135.39,76846908,78.56363239467366,125.04280101426863,119.97941147022455,4.181255681676689,2.1938412836997685
2022-08-02,134.16,61922429,75.90492804186657,126.86624081141491,121.26855588202231,4.742497822819573,2.7035725915237294
2022-08-03,139.52,71827780,78.32908413414398,129.39699264913193,122.92777807456574,5.5557502374150545,3.2740081207019944
2022-08-04,142.57,70585020,78.38419405320815,132.03159411930557,124.71343461324159,6.3729052603897,3.8937875486395357
2022-08-05,140.8,50686865,75.66438876233869,133.78527529544445,126.17584964840144,6.7993041500662486,4.474890868924878
2022-08-08,139.41,52303475,71.36235388956068,134.91022023635557,127.37895422581948,6.945009215766476,4.968914538293198
2022-08-09,137.83,40434715,66.14493996569472,135.49417618908447,128.3290492961995,6.853980316064181,5.345927693847395
2022-08-10,142.69,54773819,68.19097502014507,136.93334095126758,129.63459026927228,7.092245647453396,5.695191284568596
2022-08-11,140.64,44867336,68.41147938561036,137.67467276101405,130.6350820629748,7.034564688884217,5.963065965431721
2022-08-12,143.55,47643484,71.92330268049308,138.84973820881126,131.80916551179527,7.141343827453824,6.198721537836142
2022-08-15,143.18,39014583,81.41749723145074,139.71579056704903,132.8428777379957,7.114104191547369,6.381798068578388
2022-08-16,144.78,59102859,79.329884207933,140.72863245363925,133.92807067090519,7.13932551165999,6.533303557194708
2022-08-17,142.1,48149778,73.61773117254529,141.00290596291143,134.67097333718652,6.863936796515645,6.599430205058896
2022-08-18,142.3,37458737,62.46185147507634,141.26232477032914,135.3645212156241,6.585909321157374,6.596726028278591
2022-08-19,138.23,47792843,54.28743961352657,140.65585981626333,135.625019286931,5.968356064723878,6.4710520355676495
2022-08-22,133.22,50461504,48.72628726287263,139.16868785301068,135.40638116993728,5.016844469914446,6.18021052243701
2022-08-23,133.62,36252103,40.76393237319975,138.05895028240855,135.24398288176116,4.246094992842501,5.793387416518109
2022-08-24,133.8,38626978,34.91572067423466,137.20716022592683,135.11271171069197,3.608201869862029,5.356350307186893
